gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
Gfp_transgene_gene	Gfp_transgene_gene	0	0	0	0	0
HRA1	HRA1	0	0	0	0	0
snR18	snR18	2.1510741875324	20.1617052992647	10.075819382261	5.7849758686304	5.81664302552617
tA(UGC)A	TGA1	0	0	0	0	0
tL(CAA)A	SUP56	0	0	0	0	0
tP(UGG)A	TRN1	0	0	0	1.01811502917943	0
tS(AGA)A	tS(AGA)A	1.01859059831522	0	0	0	0
YAL001C	TFC3	55.4783718988916	69.9283482985877	113.20767442139	60.4894651478309	30.2668779437213
YAL002W	VPS8	36.3464889416855	32.4555605373205	80.606884043883	63.5729038673059	25.2461328471278
YAL003W	EFB1	597.886443364737	889.906773177378	1859.08633436515	1053.32664815931	664.70967626561
YAL004W	YAL004W	0.960232959819655	0	1.10093613756464	0	0.958715866355048
YAL005C	SSA1	6173.67957178615	6336.44699898698	13328.2379676977	8212.45009390589	4278.73193789138
YAL007C	ERP2	43.7040701537746	61.0315625219761	143.788283759284	57.875827062158	41.737846300748
YAL008W	FUN14	13.1872847188582	18.8305670251783	26.5710566326563	9.4050854673922	2.81963273113253
YAL009W	SPO7	13.5088828068055	15.8986337640528	20.1282146054673	8.67360459372789	4.81996726207446
YAL010C	MDM10	10.9295591311011	12.1050189029701	36.2969249924949	29.7873958970791	9.93436133326108
YAL011W	SWC3	9.99391305317092	23.9851257744155	35.9597253217983	18.9764895637905	16.989245510781
YAL012W	CYS3	243.612635681498	235.848560069836	546.977101983869	379.431070943124	226.76994813429
YAL013W	DEP1	7.89842094294613	18.3466589635131	35.6562473773408	20.71778593223	9.86996361410208
YAL014C	SYN8	15.4215203383765	21.2397307469519	45.6426208372657	26.954050755438	16.369172122149
YAL015C	NTG1	11.8410738133556	12.2422547260302	28.550998668574	7.88807797111754	5.9186237942867
YAL016C-A	YAL016C-A	0	0	0	0	0
YAL016C-B	YAL016C-B	0	0	0	0	0
YAL016W	TPD3	147.958972371822	159.816432276838	325.46339906756	193.824860767667	103.969497496533
YAL017W	PSK1	101.019101910726	112.021764263355	206.252850128224	101.976216434238	60.625519352032
YAL018C	LDS1	0	0	0	0	0
YAL019W	FUN30	101.851480635968	109.369666831414	234.387245054166	187.467169579573	84.7242752866563
YAL019W-A	YAL019W-A	0	0	0	0	0
YAL020C	ATS1	11.7502395047127	8.2667441989383	18.5908875461933	11.7404550764908	1.95738958673452
YAL021C	CCR4	105.483294717598	101.101377903606	201.11110299578	136.547210453298	79.3715202305549
YAL022C	FUN26	41.785647886453	36.2384762247228	86.5264698935932	53.6881733860933	26.8586995309033
YAL023C	PMT2	302.921244516543	320.934943237208	654.459844319077	433.06119810219	244.759673430927
YAL024C	LTE1	49.5229750197477	51.0599214275674	97.1616989943367	69.7004955926629	46.5022702697931
YAL025C	MAK16	18.5241805167848	30.1896941303505	58.2682331152705	48.697471628467	20.4618748235344
YAL026C	DRS2	123.242514265971	163.121031384323	309.37177743293	182.155112007202	124.925998900081
YAL026C-A	YAL026C-A	10.7518501559059	13.5184490410124	23.3516102229425	13.0270063003487	4.77619705572844
YAL027W	SAW1	9.6544211236679	10.5890499288374	21.1675258674163	4.8213128010036	1.92905582254326
YAL028W	FRT2	8.95903321615843	8.04580740481657	19.0992517486224	3.97912940033135	3.981325363216
YAL029C	MYO4	179.935703414935	173.746446582633	352.225034658976	243.495757686177	140.546455675568
YAL030W	SNC1	11.7291114029293	18.9466979166456	58.2684246846281	12.493357293296	6.62624693002035
YAL031C	GIP4	38.1167570651122	39.7428852746479	71.5014757327053	36.0892354597051	15.0470402496751
YAL031W-A	YAL031W-A	0	0	0	0	0
YAL032C	PRP45	13.78703617441	14.3297865294923	37.8526697596036	17.7124293125281	12.7975147067899
YAL033W	POP5	12.0335049955853	13.7591113743418	27.5044831728661	16.6249329128728	6.4564287463529
YAL034C	FUN19	15.8080435782368	16.2891604400767	44.7728254403539	10.8599456371625	5.92627575370365
YAL034C-B	YAL034C-B	0	0	0	0	0
YAL034W-A	MTW1	7.77426069916078	2.0936966955572	26.1581415914136	4.85366526311332	5.82678003015045
YAL035W	FUN12	411.880879497335	474.953151025174	860.607821661566	764.930795289627	392.80885077141
YAL036C	RBG1	48.2018038127228	60.4995776874485	150.660974873019	80.6007507478167	47.1994314930906
YAL037C-A	YAL037C-A	0	0	0	0	0
YAL037C-B	YAL037C-B	0.966495721878865	0	3.06954248788161	0	0
YAL037W	YAL037W	3.86780097987684	5.28006417124	10.554855775571	3.8632445340759	0.966065294818852
YAL038W	CDC19	5675.68274950821	6425.66686848948	13559.3073984991	10244.011795169	6299.94559158737
YAL039C	CYC3	8.70690269500042	17.9365925662984	41.1281084050892	11.595608074575	4.83280207418791
YAL040C	CLN3	33.9232716453865	44.0887267143687	92.1394921908621	49.8549524622417	35.9164964194893
YAL041W	CDC24	61.2989545000159	64.3973275219555	138.632683685798	89.3848842353154	50.2504000804262
YAL042C-A	YAL042C-A	0	0	0	0	0
YAL042W	ERV46	139.332376759659	148.596590602557	296.027518971146	165.889838280857	100.764445096428
YAL043C	PTA1	63.2271020264629	66.513678446035	133.953183507553	77.232237581007	44.161961601654
YAL044C	GCV3	30.4658752982286	65.7078711219547	141.719874623104	43.2926055424805	22.9925918902183
YAL044W-A	YAL044W-A	4.06988949783113	4.77484319052391	22.2714760765992	5.65400277693034	2.40931745431288
YAL045C	YAL045C	0	0	0.969732711686253	0	0
YAL046C	AIM1	1.68101786450778	4.32834137098518	10.0944206368765	6.68942633834357	4.98911516194454
YAL047C	SPC72	19.9857915612663	22.9894731954499	39.9617301313756	18.9745384797699	13.9896855225433
YAL047W-A	YAL047W-A	0	0	0	0	0
YAL048C	GEM1	18.0101377064703	20.9479045637623	45.8629758955992	25.9985853533685	10.0056703275992
YAL049C	AIM2	24.9934613532069	39.4812695086477	69.3243567387667	32.6409812375356	11.5220909934497
YAL051W	OAF1	38.2876012496064	59.1975642295651	117.349881453054	82.5754486672581	39.3018416881417
YAL053W	FLC2	116.413373054123	128.071940628732	259.985231323898	133.39560129265	68.2474335561348
YAL054C	ACS1	3.00588722571363	4.97656030923632	6.9637058109655	5.00679028454662	1.00199943480959
YAL055W	PEX22	5.5851718764618	1.13358105583999	5.66507537950267	0.92901895706293	1.85620055736749
YAL056C-A	YAL056C-A	0	0	0	0	0
YAL056W	GPB2	61.32531433919	48.512930885155	131.612209767471	72.3427777388065	38.2071178101547
YAL058W	CNE1	22.8643043867882	27.213984454595	49.3636830567045	38.7434503536873	26.8366991802975
YAL059C-A	YAL059C-A	0	0	0	0	0
YAL059W	ECM1	16.1294179466926	25.1307185045961	45.8679644392694	31.2667588286434	18.9435392652991
YAL060W	BDH1	48.2698428951129	54.2201805613675	116.566309878515	42.3265008200226	28.557514245918
YAL061W	BDH2	29.6502349280732	15.2625096597366	83.3933945958338	8.88848409932005	4.94029441990233
YAL062W	GDH3	4.95677438234276	22.2739752397644	37.4420727258092	12.8784621274546	3.96456988711527
